word_id	utterance_id	location	surface	auto	fix	eng	speaker	langid	filename	clause	clauseno
5875	631	26	like	like.CONJ			EVN	eng	herring15		
5876	631	27	that	that.DEM.FAR			EVN	eng	herring15		
5877	631	28	.				EVN	999	herring15		
5878	632	1	.				BRA	999	herring15		
5879	633	1	yeah	yeah.ADV			BRA	eng	herring15		
5880	633	2	yeah	yeah.ADV			BRA	eng	herring15		
5881	633	3	yeah	yeah.ADV			BRA	eng	herring15		
5882	633	4	.				BRA	999	herring15		
5883	634	1	and	and.CONJ			EVN	eng	herring15		
5884	634	2	my	my.ADJ.POSS.1S			EVN	eng	herring15		
5885	634	3	boss	boss.N.SG			EVN	eng	herring15		
5886	634	4	said	said.AV.PAST+P			EVN	eng	herring15		
5887	634	5	oh	oh.IM			EVN	eng&spa	herring15		
5888	634	6	vete	go.V.2S.IMPER+TE[PRON.MF.2S].[or].see.V.2S.IMPER			EVN	spa	herring15		
5889	634	7	para	for.PREP			EVN	spa	herring15		
5890	634	8	el	the.DET.DEF.M.SG			EVN	spa	herring15		
5891	634	9	para	for.PREP			EVN	spa	herring15		
5892	634	10	el	the.DET.DEF.M.SG			EVN	spa	herring15		
5893	634	11	hospital	hospital.N.M.SG			EVN	spa	herring15		
5894	634	12	vete	go.V.2S.IMPER+TE[PRON.MF.2S].[or].see.V.2S.IMPER			EVN	spa	herring15		
5895	634	13	para	for.PREP			EVN	spa	herring15		
5896	634	14	el	the.DET.DEF.M.SG			EVN	spa	herring15		
5897	634	15	hospital	hospital.N.M.SG			EVN	spa	herring15		
5898	634	16	estas	this.PRON.DEM.F.PL			EVN	spa	herring15		
5899	634	17	loco	mad.ADJ.M.SG			EVN	spa	herring15		
5900	634	18	like	like.CONJ.[or].like.SV.INFIN			EVN	eng	herring15		
5901	634	19	.				EVN	999	herring15		
5902	635	1	that	that.DEM.FAR			BRA	eng	herring15		
5903	635	2	was	was.V.3S.PAST			BRA	eng	herring15		
5904	635	3	dangerous	dangerous.ADJ			BRA	eng	herring15		
5905	635	4	.				BRA	999	herring15		
5906	636	1	yeah	yeah.ADV			EVN	eng	herring15		
5907	636	2	you	you.PRON.SUB.2SP			EVN	eng	herring15		
5908	636	3	could	can.V.COND			EVN	eng	herring15		
5909	636	4	die	die.V.INFIN			EVN	eng	herring15		
5910	636	5	and	and.CONJ			EVN	eng	herring15		
5911	636	6	he	he.PRON.SUB.M.3S			EVN	eng	herring15		
5912	636	7	he	he.PRON.SUB.M.3S			EVN	eng	herring15		
5913	636	8	went	went.V.PAST			EVN	eng	herring15		
5914	636	9	to	to.PREP			EVN	eng	herring15		
5915	636	10	the	the.DET.DEF			EVN	eng	herring15		
5916	636	11	hospital	hospital.N.SG			EVN	eng	herring15		
5917	636	12	and	and.CONJ			EVN	eng	herring15		
5918	636	13	I	I.PRON.SUB.1S			EVN	eng	herring15		
5919	636	14	think	think.V.1S.PRES			EVN	eng	herring15		
5920	636	15	they	they.PRON.SUB.3P			EVN	eng	herring15		
5921	636	16	said	said.V.PAST			EVN	eng	herring15		
5922	636	17	he	he.PRON.SUB.M.3S			EVN	eng	herring15		
5923	636	18	had	had.V.PAST			EVN	eng	herring15		
5924	636	19	like	like.CONJ			EVN	eng	herring15		
5925	636	20	a	a.DET.INDEF			EVN	eng	herring15		
5926	636	21	a	a.DET.INDEF			EVN	eng	herring15		
5927	636	22	a	a.DET.INDEF			EVN	eng	herring15		
5928	636	23	nitrogen	nitrogen.N.SG			EVN	eng	herring15		
5929	636	24	mower	mow.N.SG+COMP.AG.[or].mower.N.SG			EVN	eng	herring15		
5930	636	25	or	or.CONJ			EVN	eng	herring15		
5931	636	26	something	something.PRON			EVN	eng	herring15		
5932	636	27	built	built.AV.PAST			EVN	eng	herring15		
5933	636	28	up	up.ADV			EVN	eng	herring15		
5934	636	29	in	in.PREP			EVN	eng	herring15		
5935	636	30	his	his.ADJ.POSS.M.3S			EVN	eng	herring15		
5936	636	31	in	in.PREP			EVN	eng	herring15		
5937	636	32	his	his.ADJ.POSS.M.3S			EVN	eng	herring15		
5938	636	33	lung	lung.N.SG			EVN	eng	herring15		
5939	636	34	something	something.PRON			EVN	eng	herring15		
5940	636	35	like	like.CONJ.[or].like.SV.INFIN			EVN	eng	herring15		
5941	636	36	that	that.DEM.FAR			EVN	eng	herring15		
5942	636	37	.				EVN	999	herring15		
5943	637	1	.				BRA	999	herring15		
5944	638	1	bro	bro.N.SG			BRA	eng	herring15		
5945	638	2	that	that.CONJ			BRA	eng	herring15		
5946	638	3	can't	can.V.123SP.PRES+NEG			BRA	eng	herring15		
5947	638	4	be	be.V.INFIN			BRA	eng	herring15		
5948	638	5	healthy	healthy.ADJ			BRA	eng	herring15		
5949	638	6	.				BRA	999	herring15		
5950	639	1	he	he.PRON.SUB.M.3S			EVN	eng	herring15		
5951	639	2	could've	can.V.COND+HAVE.V.PRES			EVN	eng	herring15		
5952	639	3	died	die.V.INFIN+AV			EVN	eng	herring15		
5953	639	4	if	if.CONJ			EVN	eng	herring15		
5954	639	5	if	if.CONJ			EVN	eng	herring15		
5955	639	6	one	one.PRON.SG			EVN	eng	herring15		
5956	639	7	of	of.PREP			EVN	eng	herring15		
5957	639	8	those	those.DEM.FAR.PL			EVN	eng	herring15		
5958	639	9	um	um.IM			EVN	eng	herring15		
5959	639	10	bowls	bowl.N.PL.[or].bowls.N.PL			EVN	eng	herring15		
5960	639	11	goes	goes.V.3P.PRES			EVN	eng	herring15		
5961	639	12	to	to.PREP			EVN	eng	herring15		
5962	639	13	your	your.ADJ.POSS.2SP			EVN	eng	herring15		
5963	639	14	brain	brain.N.SG			EVN	eng	herring15		
5964	639	15	you're	you.PRON.SUB.2SP+BE.V.PRES			EVN	eng	herring15		
5965	639	16	dead	dead.ADJ			EVN	eng	herring15		
5966	639	17	.				EVN	999	herring15		
5967	640	1	done	done.AV.PAST			BRA	eng	herring15		
5968	640	2	for	for.PREP			BRA	eng	herring15		
5969	640	3	it	it.PRON.OBJ.3S			BRA	eng	herring15		
5970	640	4	.				BRA	999	herring15		
5971	641	1	bro	bro.N.SG			BRA	eng	herring15		
5972	641	2	my	my.ADJ.POSS.1S			BRA	eng	herring15		
5973	641	3	mom	mom.N.SG			BRA	eng	herring15		
5974	641	4	had	had.AV.PAST+P			BRA	eng	herring15		
5975	641	5	she	she.PRON.SUB.F.3S			BRA	eng	herring15		
5976	641	6	um	um.IM			BRA	eng	herring15		
5977	641	7	she	she.PRON.SUB.F.3S			BRA	eng	herring15		
5978	641	8	has	ha.IM+V 3S PRES.[or].has.V.3S.PRES			BRA	eng	herring15		
5979	641	9	to	to.PREP			BRA	eng	herring15		
5980	641	10	do	do.V.INFIN			BRA	eng	herring15		
5981	641	11	with	with.PREP			BRA	eng	herring15		
5982	641	12	her	her.ADJ.POSS.F.3S			BRA	eng	herring15		
5983	641	13	lungs	lung.N.PL			BRA	eng	herring15		
5984	641	14	but	but.CONJ			BRA	eng	herring15		
5985	641	15	she	she.PRON.SUB.F.3S			BRA	eng	herring15		
5986	641	16	told	told.V.PAST			BRA	eng	herring15		
5987	641	17	me	me.PRON.OBJ.1S			BRA	eng	herring15		
5988	641	18	how	how.ADV			BRA	eng	herring15		
5989	641	19	she	she.PRON.SUB.F.3S			BRA	eng	herring15		
5990	641	20	was	was.V.3S.PAST			BRA	eng	herring15		
5991	641	21	going	go.V.PRESPART			BRA	eng	herring15		
5992	641	22	to	to.PREP			BRA	eng	herring15		
5993	641	23	the	the.DET.DEF			BRA	eng	herring15		
5994	641	24	club	club.N.SG			BRA	eng	herring15		
5995	641	25	one	one.NUM			BRA	eng	herring15		
5996	641	26	day	day.N.SG			BRA	eng	herring15		
5997	641	27	with	with.PREP			BRA	eng	herring15		
5998	641	28	some	some.ADJ			BRA	eng	herring15		
5999	641	29	of	of.PREP			BRA	eng	herring15		
6000	641	30	her	her.ADJ.POSS.F.3S			BRA	eng	herring15		
6001	641	31	friends	friend.N.PL			BRA	eng	herring15		
6002	641	32	.				BRA	999	herring15		
6003	642	1	and	and.CONJ			BRA	eng	herring15		
6004	642	2	they	they.PRON.SUB.3P			BRA	eng	herring15		
6005	642	3	were	were.V.3P.PAST			BRA	eng	herring15		
6006	642	4	in	in.PREP			BRA	eng	herring15		
6007	642	5	Honduras	name			BRA	eng	herring15		
6008	642	6	.				BRA	999	herring15		
6009	643	1	and	and.CONJ			BRA	eng	herring15		
6010	643	2	like	like.CONJ			BRA	eng	herring15		
6011	643	3	they	they.PRON.SUB.3P			BRA	eng	herring15		
6012	643	4	got	got.V.PAST			BRA	eng	herring15		
6013	643	5	in	in.PREP			BRA	eng	herring15		
6014	643	6	a	a.DET.INDEF			BRA	eng	herring15		
6015	643	7	car	car.N.SG			BRA	eng	herring15		
6016	643	8	accident	accident.N.SG			BRA	eng	herring15		
6017	643	9	.				BRA	999	herring15		
6018	644	1	and	and.CONJ			BRA	eng	herring15		
6019	644	2	she	she.PRON.SUB.F.3S			BRA	eng	herring15		
6020	644	3	had	had.V.PAST			BRA	eng	herring15		
6021	644	4	just	just.ADV			BRA	eng	herring15		
6022	644	5	gotten	gotten.V.PASTPART.US			BRA	eng	herring15		
6023	644	6	out	out.ADV			BRA	eng	herring15		
6024	644	7	of	of.PREP			BRA	eng	herring15		
6025	644	8	the	the.DET.DEF			BRA	eng	herring15		
6026	644	9	car	car.N.SG			BRA	eng	herring15		
6027	644	10	.				BRA	999	herring15		
6028	645	1	and	and.CONJ			BRA	eng	herring15		
6029	645	2	they	they.PRON.SUB.3P			BRA	eng	herring15		
6030	645	3	went	went.V.PAST			BRA	eng	herring15		
6031	645	4	to	to.PREP			BRA	eng	herring15		
6032	645	5	like	like.CONJ.[or].like.V.INFIN			BRA	eng	herring15		
6033	645	6	across	across.PREP			BRA	eng	herring15		
6034	645	7	the	the.DET.DEF			BRA	eng	herring15		
6035	645	8	street	street.N.SG			BRA	eng	herring15		
6036	645	9	to	to.PREP			BRA	eng	herring15		
6037	645	10	the	the.DET.DEF			BRA	eng	herring15		
6038	645	11	gas	gas.N.SG			BRA	eng	herring15		
6039	645	12	station	station.N.SG			BRA	eng	herring15		
6040	645	13	to	to.PREP			BRA	eng	herring15		
6041	645	14	to	to.PREP			BRA	eng	herring15		
6042	645	15	to	to.PREP			BRA	eng	herring15		
6043	645	16	get	get.V.INFIN			BRA	eng	herring15		
6044	645	17	cigarettes	unk			BRA	eng	herring15		
6045	645	18	or	or.CONJ			BRA	eng	herring15		
6046	645	19	something	something.PRON			BRA	eng	herring15		
6047	645	20	.				BRA	999	herring15		
6048	646	1	and	and.CONJ			BRA	eng	herring15		
6049	646	2	they	they.PRON.SUB.3P			BRA	eng	herring15		
6050	646	3	came	came.V.PAST			BRA	eng	herring15		
6051	646	4	back	back.ADV.[or].back.SV.INFIN			BRA	eng	herring15		
6052	646	5	like	like.CONJ			BRA	eng	herring15		
6053	646	6	they	they.PRON.SUB.3P			BRA	eng	herring15		
6054	646	7	got	got.V.PAST			BRA	eng	herring15		
6055	646	8	in	in.PREP			BRA	eng	herring15		
6056	646	9	a	a.DET.INDEF			BRA	eng	herring15		
6057	646	10	bad	bad.ADJ			BRA	eng	herring15		
6058	646	11	accident	accident.N.SG			BRA	eng	herring15		
6059	646	12	or	or.CONJ			BRA	eng	herring15		
6060	646	13	something	something.PRON			BRA	eng	herring15		
6061	646	14	.				BRA	999	herring15		
6062	647	1	and	and.CONJ			BRA	eng	herring15		
6063	647	2	and	and.CONJ			BRA	eng	herring15		
6064	647	3	like	like.CONJ.[or].like.V.INFIN			BRA	eng	herring15		
6065	647	4	the	the.DET.DEF			BRA	eng	herring15		
6066	647	5	car	car.N.SG			BRA	eng	herring15		
6067	647	6	had	had.V.PAST			BRA	eng	herring15		
6068	647	7	flipped	flip.V.PASTPART			BRA	eng	herring15		
6069	647	8	or	or.CONJ			BRA	eng	herring15		
6070	647	9	whatever	whatever.REL			BRA	eng	herring15		
6071	647	10	.				BRA	999	herring15		
6072	648	1	and	and.CONJ			BRA	eng	herring15		
6073	648	2	but	but.CONJ			BRA	eng	herring15		
6074	648	3	everybody	everybody.PRON			BRA	eng	herring15		
6075	648	4	there	there.ADV			BRA	eng	herring15		
6076	648	5	was	was.V.3S.PAST			BRA	eng	herring15		
6077	648	6	fine	fine.N.SG			BRA	eng	herring15		
6078	648	7	like	like.CONJ.[or].like.V.INFIN			BRA	eng	herring15		
6079	648	8	the	the.DET.DEF			BRA	eng	herring15		
6080	648	9	girl	girl.N.SG			BRA	eng	herring15		
6081	648	10	that	that.DEM.FAR			BRA	eng	herring15		
6082	648	11	was	was.V.3S.PAST			BRA	eng	herring15		
6083	648	12	in	in.PREP			BRA	eng	herring15		
6084	648	13	the	the.DET.DEF			BRA	eng	herring15		
6085	648	14	passenger	passenger.N.SG			BRA	eng	herring15		
6086	648	15	seat	seat.N.SG			BRA	eng	herring15		
6087	648	16	like	like.CONJ.[or].like.N.SG			BRA	eng	herring15		
6088	648	17	went	went.V.PAST			BRA	eng	herring15		
6089	648	18	to	to.PREP			BRA	eng	herring15		
6090	648	19	the	the.DET.DEF			BRA	eng	herring15		
6091	648	20	hospital	hospital.N.SG			BRA	eng	herring15		
6092	648	21	and	and.CONJ			BRA	eng	herring15		
6093	648	22	she	she.PRON.SUB.F.3S			BRA	eng	herring15		
6094	648	23	broke	broke.V.PAST			BRA	eng	herring15		
6095	648	24	her	her.ADJ.POSS.F.3S			BRA	eng	herring15		
6096	648	25	arm	arm.N.SG			BRA	eng	herring15		
6097	648	26	or	or.CONJ			BRA	eng	herring15		
6098	648	27	whatever	whatever.REL			BRA	eng	herring15		
6099	648	28	.				BRA	999	herring15		
6100	649	1	and	and.CONJ			BRA	eng	herring15		
6101	649	2	the	the.DET.DEF			BRA	eng	herring15		
6102	649	3	dude	dude.N.SG			BRA	eng	herring15		
6103	649	4	that	that.DEM.FAR			BRA	eng	herring15		
6104	649	5	was	was.V.3S.PAST			BRA	eng	herring15		
6105	649	6	driving	drive.V.PRESPART			BRA	eng	herring15		
6106	649	7	was	was.V.3S.PAST			BRA	eng	herring15		
6107	649	8	like	like.CONJ			BRA	eng	herring15		
6108	649	9	no	no.ADV			BRA	eng	herring15		
6109	649	10	no	no.ADV			BRA	eng	herring15		
6110	649	11	I	I.PRON.SUB.1S			BRA	eng	herring15		
6111	649	12	feel	feel.V.1S.PRES			BRA	eng	herring15		
6112	649	13	fine	fine.N.SG			BRA	eng	herring15		
6113	649	14	like	like.CONJ.[or].like.N.SG			BRA	eng	herring15		
6114	649	15	my	my.ADJ.POSS.1S			BRA	eng	herring15		
6115	649	16	mother	moth.N.SG+COMP.AG.[or].mother.N.SG			BRA	eng	herring15		
6116	649	17	.				BRA	999	herring15		
6117	650	1	and	and.CONJ			BRA	eng	herring15		
6118	650	2	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6119	650	3	mom	mom.N.SG			BRA	eng	herring15		
6120	650	4	was	was.V.3S.PAST			BRA	eng	herring15		
6121	650	5	a	a.DET.INDEF			BRA	eng	herring15		
6122	650	6	doctor	doctor.N.SG			BRA	eng	herring15		
6123	650	7	or	or.CONJ			BRA	eng	herring15		
6124	650	8	whatever	whatever.REL			BRA	eng	herring15		
6125	650	9	.				BRA	999	herring15		
6126	651	1	so	so.ADV			BRA	eng	herring15		
6127	651	2	he	he.PRON.SUB.M.3S			BRA	eng	herring15		
6128	651	3	was	was.V.3S.PAST			BRA	eng	herring15		
6129	651	4	like	like.CONJ			BRA	eng	herring15		
6130	651	5	I'm	I.PRON.SUB.1S+BE.V.PRES			BRA	eng	herring15		
6131	651	6	just	just.ADV			BRA	eng	herring15		
6132	651	7	gonna	go.V.PRESPART+TO.PREP			BRA	eng	herring15		
6133	651	8	go	go.V.INFIN			BRA	eng	herring15		
6134	651	9	home	home.ADV			BRA	eng	herring15		
6135	651	10	and	and.CONJ			BRA	eng	herring15		
6136	651	11	gonna	go.V.PRESPART+TO.PREP			BRA	eng	herring15		
6137	651	12	have	have.V.INFIN			BRA	eng	herring15		
6138	651	13	my	my.ADJ.POSS.1S			BRA	eng	herring15		
6139	651	14	mom	mom.N.SG			BRA	eng	herring15		
6140	651	15	look	look.N.SG			BRA	eng	herring15		
6141	651	16	at	at.PREP			BRA	eng	herring15		
6142	651	17	it	it.PRON.OBJ.3S			BRA	eng	herring15		
6143	651	18	.				BRA	999	herring15		
6144	652	1	and	and.CONJ			BRA	eng	herring15		
6145	652	2	he	he.PRON.SUB.M.3S			BRA	eng	herring15		
6146	652	3	went	went.V.PAST			BRA	eng	herring15		
6147	652	4	home	home.ADV			BRA	eng	herring15		
6148	652	5	.				BRA	999	herring15		
6149	653	1	and	and.CONJ			BRA	eng	herring15		
6150	653	2	um	um.IM			BRA	eng	herring15		
6151	653	3	he	he.PRON.SUB.M.3S			BRA	eng	herring15		
6152	653	4	died	die.V.PAST			BRA	eng	herring15		
6153	653	5	in	in.PREP			BRA	eng	herring15		
6154	653	6	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6155	653	7	driveway	driveway.N.SG			BRA	eng	herring15		
6156	653	8	bro	bro.N.SG			BRA	eng	herring15		
6157	653	9	in	in.PREP			BRA	eng	herring15		
6158	653	10	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6159	653	11	car	car.N.SG			BRA	eng	herring15		
6160	653	12	.				BRA	999	herring15		
6161	654	1	yeah	yeah.ADV			EVN	eng	herring15		
6162	654	2	.				EVN	999	herring15		
6163	655	1	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6164	655	2	lungs	lung.N.PL			BRA	eng	herring15		
6165	655	3	.				BRA	999	herring15		
6166	656	1	the	the.DET.DEF			EVN	eng	herring15		
6167	656	2	seatbelt	unk			EVN	eng	herring15		
6168	656	3	the	the.DET.DEF			EVN	eng	herring15		
6169	656	4	seatbelt	unk			EVN	eng	herring15		
6170	656	5	.				EVN	999	herring15		
6171	657	1	yeah	yeah.ADV			BRA	eng	herring15		
6172	657	2	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6173	657	3	lung	lung.N.SG			BRA	eng	herring15		
6174	657	4	um	um.IM			BRA	eng	herring15		
6175	657	5	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6176	657	6	uh	uh.IM			BRA	eng	herring15		
6177	657	7	one	one.PRON.SG			BRA	eng	herring15		
6178	657	8	of	of.PREP			BRA	eng	herring15		
6179	657	9	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6180	657	10	ribs	rib.N.PL			BRA	eng	herring15		
6181	657	11	broke	broke.V.PAST			BRA	eng	herring15		
6182	657	12	and	and.CONJ			BRA	eng	herring15		
6183	657	13	punctured	unk			BRA	eng	herring15		
6184	657	14	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6185	657	15	lung	lung.N.SG			BRA	eng	herring15		
6186	657	16	.				BRA	999	herring15		
6187	658	1	his	his.ADJ.POSS.M.3S			EVN	eng	herring15		
6188	658	2	lung	lung.N.SG			EVN	eng	herring15		
6189	658	3	yeah	yeah.ADV			EVN	eng	herring15		
6190	658	4	.				EVN	999	herring15		
6191	659	1	and	and.CONJ			BRA	eng	herring15		
6192	659	2	he	he.PRON.SUB.M.3S			BRA	eng	herring15		
6193	659	3	choke	choke.V.3S.PRES			BRA	eng	herring15		
6194	659	4	on	on.PREP			BRA	eng	herring15		
6195	659	5	his	his.ADJ.POSS.M.3S			BRA	eng	herring15		
6196	659	6	blood	blood.N.SG			BRA	eng	herring15		
6197	659	7	like	like.CONJ.[or].like.N.SG			BRA	eng	herring15		
6198	659	8	horrible	horrible.ADJ			BRA	eng	herring15		
6199	659	9	way	way.N.SG			BRA	eng	herring15		
6200	659	10	to	to.PREP			BRA	eng	herring15		
6201	659	11	die	die.V.INFIN			BRA	eng	herring15		
6202	659	12	.				BRA	999	herring15		
6203	660	1	yeah	yeah.ADV			EVN	eng	herring15		
6204	660	2	that's	that.DEM.FAR+BE.V.3S.PRES			EVN	eng	herring15		
6205	660	3	how	how.ADV			EVN	eng	herring15		
6206	660	4	I	I.PRON.SUB.1S			EVN	eng	herring15		
6207	660	5	remember	remember.V.1S.PRES			EVN	eng	herring15		
6208	660	6	it	it.PRON.OBJ.3S			EVN	eng	herring15		
6209	660	7	when	when.CONJ			EVN	eng	herring15		
6210	660	8	man	man.N.SG			EVN	eng	herring15		
6211	660	9	I	I.PRON.SUB.1S			EVN	eng	herring15		
6212	660	10	told	told.V.PAST			EVN	eng	herring15		
6213	660	11	you	you.PRON.SUB.2SP			EVN	eng	herring15		
6214	660	12	man	man.N.SG			EVN	eng	herring15		
6215	660	13	when	when.CONJ			EVN	eng	herring15		
6216	660	14	you	you.PRON.SUB.2SP			EVN	eng	herring15		
6217	660	15	got	got.V.PAST			EVN	eng	herring15		
6218	660	16	that	that.DEM.FAR			EVN	eng	herring15		
6219	660	17	eye	eye.N.SG			EVN	eng	herring15		
6220	660	18	symptom	symptom.N.SG			EVN	eng	herring15		
6221	660	19	to	to.PREP			EVN	eng	herring15		
6222	660	20	get	get.V.INFIN			EVN	eng	herring15		
6223	660	21	checked	check.V.INFIN+AV			EVN	eng	herring15		
6224	660	22	out	out.ADV			EVN	eng	herring15		
6225	660	23	because	because.CONJ			EVN	eng	herring15		
6226	660	24	that	that.CONJ.[or].that.DEM.FAR			EVN	eng	herring15		
6227	660	25	shit	shit.V.INFIN			EVN	eng	herring15		
6228	660	26	can	can.V.123SP.PRES			EVN	eng	herring15		
6229	660	27	happen	happen.V.INFIN			EVN	eng	herring15		
6230	660	28	.				EVN	999	herring15		
6231	661	1	yeah	yeah.ADV			BRA	eng	herring15		
6232	661	2	definitely	definite.ADJ+ADV.[or].definitely.ADV			BRA	eng	herring15		
6233	661	3	.				BRA	999	herring15		
6234	662	1	you	you.PRON.SUB.2SP			EVN	eng	herring15		
6235	662	2	can	can.V.2SP.PRES			EVN	eng	herring15		
6236	662	3	you	you.PRON.SUB.2SP			EVN	eng	herring15		
6237	662	4	can	can.V.2SP.PRES			EVN	eng	herring15		
6238	662	5	not	not.ADV			EVN	eng	herring15		
6239	662	6	even	even.ADJ			EVN	eng	herring15		
6240	662	7	notice	notice.N.SG			EVN	eng	herring15		
6241	662	8	that	that.CONJ			EVN	eng	herring15		
6242	662	9	you	you.PRON.SUB.2SP			EVN	eng	herring15		
6243	662	10	you're	you.PRON.SUB.2SP+BE.V.PRES			EVN	eng	herring15		
6244	662	11	like	like.V.2SP.PRES			EVN	eng	herring15		
6245	662	12	injured	injure.V.PASTPART			EVN	eng	herring15		
6246	662	13	profusely	profuse.ADJ+ADV.[or].profusely.ADV			EVN	eng	herring15		
6247	662	14	inside	inside.N.SG			EVN	eng	herring15		
6248	662	15	.				EVN	999	herring15		
6249	663	1	yeah	yeah.ADV			BRA	eng	herring15		
6250	663	2	bro	bro.N.SG			BRA	eng	herring15		
6251	663	3	the	the.DET.DEF			BRA	eng	herring15		
6252	663	4	next	next.ADJ			BRA	eng	herring15		
6253	663	5	day	day.N.SG			BRA	eng	herring15		
6254	663	6	I	I.PRON.SUB.1S			BRA	eng	herring15		
6255	663	7	woke	woke.V.1S.PRES			BRA	eng	herring15		
6256	663	8	up	up.ADV			BRA	eng	herring15		
6257	663	9	and	and.CONJ			BRA	eng	herring15		
6258	663	10	my	my.ADJ.POSS.1S			BRA	eng	herring15		
6259	663	11	back	back.ADV.[or].back.N.SG			BRA	eng	herring15		
6260	663	12	was	was.V.3S.PAST			BRA	eng	herring15		
6261	663	13	killing	kill.V.PRESPART			BRA	eng	herring15		
6262	663	14	me	me.PRON.OBJ.1S			BRA	eng	herring15		
6263	663	15	bro	bro.N.SG			BRA	eng	herring15		
6264	663	16	my	my.ADJ.POSS.1S			BRA	eng	herring15		
6265	663	17	back	back.ADV.[or].back.N.SG			BRA	eng	herring15		
6266	663	18	hurt	hurt.SV.INFIN			BRA	eng	herring15		
6267	663	19	so	so.ADV			BRA	eng	herring15		
6268	663	20	bad	bad.ADJ			BRA	eng	herring15		
6269	663	21	.				BRA	999	herring15		
6270	664	1	no	no.ADV			EVN	eng	herring15		
6271	664	2	not	not.ADV			EVN	eng	herring15		
6272	664	3	even	even.ADJ			EVN	eng	herring15		
6273	664	4	that	that.CONJ			EVN	eng	herring15		
6274	664	5	you	you.PRON.SUB.2SP			EVN	eng	herring15		
6275	664	6	could	can.V.COND			EVN	eng	herring15		
6276	664	7	have	have.V.INFIN			EVN	eng	herring15		
6277	664	8	internal	internal.ADJ			EVN	eng	herring15		
6278	664	9	bleeding	unk			EVN	eng	herring15		
6279	664	10	somewhere	somewhere.ADV			EVN	eng	herring15		
6280	664	11	and	and.CONJ			EVN	eng	herring15		
6281	664	12	not	not.ADV			EVN	eng	herring15		
6282	664	13	even	even.ADV			EVN	eng	herring15		
6283	664	14	know	know.V.INFIN			EVN	eng	herring15		
6284	664	15	it	it.PRON.OBJ.3S			EVN	eng	herring15		
6285	664	16	.				EVN	999	herring15		
6286	665	1	yeah	yeah.ADV			BRA	eng	herring15		
6287	665	2	.				BRA	999	herring15		
6288	666	1	bro	bro.N.SG			BRA	eng	herring15		
6289	666	2	that	that.CONJ			BRA	eng	herring15		
6290	666	3	scared	scare.V.INFIN+AV			BRA	eng	herring15		
6291	666	4	that	that.CONJ.[or].that.DEM.FAR			BRA	eng	herring15		
6292	666	5	scared	scare.V.PASTPART			BRA	eng	herring15		
6293	666	6	bro	bro.N.SG			BRA	eng	herring15		
6294	666	7	that	that.DEM.FAR			BRA	eng	herring15		
6295	666	8	was	was.V.3S.PAST			BRA	eng	herring15		
6296	666	9	scaring	scare.V.PRESPART			BRA	eng	herring15		
6297	666	10	me	me.PRON.OBJ.1S			BRA	eng	herring15		
6298	666	11	straight	straight.ADJ			BRA	eng	herring15		
6299	666	12	though	though.CONJ			BRA	eng	herring15		
6300	666	13	like	like.CONJ			BRA	eng	herring15		
6301	666	14	I	I.PRON.SUB.1S			BRA	eng	herring15		
6302	666	15	haven't	have.V.1S.PRES+NEG			BRA	eng	herring15		
6303	666	16	even	even.ADJ			BRA	eng	herring15		
6304	666	17	thought	thought.AV.PAST			BRA	eng	herring15		
6305	666	18	about	about.PREP			BRA	eng	herring15		
6306	666	19	it	it.PRON.SUB.3S			BRA	eng	herring15		
6307	666	20	for	for.PREP			BRA	eng	herring15		
6308	666	21	so	so.ADV			BRA	eng	herring15		
6309	666	22	long	long.ADJ			BRA	eng	herring15		
6310	666	23	.				BRA	999	herring15		
6311	667	1	.				EVN	999	herring15		
6312	668	1	yeah	yeah.ADV			EVN	eng	herring15		
6313	668	2	man	man.N.SG			EVN	eng	herring15		
6314	668	3	.				EVN	999	herring15		
6315	669	1	it	it.PRON.SUB.3S			BRA	eng	herring15		
6316	669	2	was	was.V.3S.PAST			BRA	eng	herring15		
6317	669	3	probably	probably.ADV			BRA	eng	herring15		
6318	669	4	the	the.DET.DEF			BRA	eng	herring15		
6319	669	5	worst	worst.ADJ			BRA	eng	herring15		
6320	669	6	thing	thing.N.SG			BRA	eng	herring15		
6321	669	7	that's	that.CONJ+BE.V.3S.PRES			BRA	eng	herring15		
6322	669	8	happened	happen.V.PASTPART			BRA	eng	herring15		
6323	669	9	to	to.PREP			BRA	eng	herring15		
6324	669	10	me	me.PRON.OBJ.1S			BRA	eng	herring15		
6325	669	11	in	in.PREP			BRA	eng	herring15		
6326	669	12	a	a.DET.INDEF			BRA	eng	herring15		
6327	669	13	year	year.N.SG			BRA	eng	herring15		
6328	669	14	.				BRA	999	herring15		
6329	670	1	bro	bro.N.SG			EVN	eng	herring15		
6330	670	2	I	I.PRON.SUB.1S			EVN	eng	herring15		
6331	670	3	can't	can.V.1S.PRES+NEG			EVN	eng	herring15		
