word_id	utterance_id	location	surface	auto	fix	speaker	langid	filename	clause	clauseno
6114	825	8	take	take.V.INFIN		COL	eng	sastre13		
6115	825	9	care	care.V.INFIN		COL	eng	sastre13		
6116	825	10	of	of.PREP		COL	eng	sastre13		
6117	825	11	.			COL	999	sastre13		
6118	826	1	yeah	yeah.ADV		ELI	eng	sastre13		
6119	826	2	.			ELI	999	sastre13		
6120	827	1	but	but.CONJ		ELI	eng	sastre13		
6121	827	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6122	827	3	don't	do.V.1S.PRES+NEG		ELI	eng	sastre13		
6123	827	4	know	know.V.INFIN		ELI	eng	sastre13		
6124	827	5	.			ELI	999	sastre13		
6125	828	1	like	like.CONJ		ELI	eng	sastre13		
6126	828	2	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
6127	828	3	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
6128	828	4	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
6129	828	5	good	good.ADJ		ELI	eng	sastre13		
6130	828	6	now	now.ADV		ELI	eng	sastre13		
6131	828	7	.			ELI	999	sastre13		
6132	829	1	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
6133	829	2	not	not.ADV		ELI	eng	sastre13		
6134	829	3	.			ELI	999	sastre13		
6135	830	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6136	830	2	just	just.ADV		COL	eng	sastre13		
6137	830	3	have	have.V.2SP.PRES		COL	eng	sastre13		
6138	830	4	to	to.PREP		COL	eng	sastre13		
6139	830	5	learn	learn.V.INFIN		COL	eng	sastre13		
6140	830	6	to	to.PREP		COL	eng	sastre13		
6141	830	7	be	be.V.INFIN		COL	eng	sastre13		
6142	830	8	happy	happy.ADJ		COL	eng	sastre13		
6143	830	9	regardless	regardless.ADJ		COL	eng	sastre13		
6144	830	10	of	of.PREP		COL	eng	sastre13		
6145	830	11	what	what.REL		COL	eng	sastre13		
6146	830	12	you're	you.PRON.SUB.2SP+BE.V.PRES		COL	eng	sastre13		
6147	830	13	doing	do.V.PRESPART		COL	eng	sastre13		
6148	830	14	.			COL	999	sastre13		
6149	831	1	.			ELI	999	sastre13		
6150	832	1	yeah	yeah.ADV		ELI	eng	sastre13		
6151	832	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6152	832	3	know	know.V.1S.PRES		ELI	eng	sastre13		
6153	832	4	.			ELI	999	sastre13		
6154	833	1	regardless	regardless.ADJ		COL	eng	sastre13		
6155	833	2	of	of.PREP		COL	eng	sastre13		
6156	833	3	what	what.REL		COL	eng	sastre13		
6157	833	4	you're	you.PRON.SUB.2SP+BE.V.PRES		COL	eng	sastre13		
6158	833	5	doing	do.V.PRESPART		COL	eng	sastre13		
6159	833	6	.			COL	999	sastre13		
6160	834	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6161	834	2	just	just.ADV		COL	eng	sastre13		
6162	834	3	have	have.V.2SP.PRES		COL	eng	sastre13		
6163	834	4	to	to.PREP		COL	eng	sastre13		
6164	834	5	learn	learn.V.INFIN		COL	eng	sastre13		
6165	834	6	how	how.ADV		COL	eng	sastre13		
6166	834	7	to	to.PREP		COL	eng	sastre13		
6167	834	8	do	do.V.INFIN		COL	eng	sastre13		
6168	834	9	that	that.DEM.FAR		COL	eng	sastre13		
6169	834	10	.			COL	999	sastre13		
6170	835	1	like	like.V.INFIN		COL	eng	sastre13		
6171	835	2	me	me.PRON.OBJ.1S		COL	eng	sastre13		
6172	835	3	it	it.PRON.SUB.3S		COL	eng	sastre13		
6173	835	4	doesn't	does.V.3S.PRES+NEG		COL	eng	sastre13		
6174	835	5	where	where.REL		COL	eng	sastre13		
6175	835	6	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6176	835	7	put	put.V.2SP.PRES		COL	eng	sastre13		
6177	835	8	me	me.PRON.OBJ.1S		COL	eng	sastre13		
6178	835	9	.			COL	999	sastre13		
6179	836	1	my	my.ADJ.POSS.1S		COL	eng	sastre13		
6180	836	2	mom	mom.N.SG		COL	eng	sastre13		
6181	836	3	laughs	laugh.V.PRES.3S		COL	eng	sastre13		
6182	836	4	.			COL	999	sastre13		
6183	837	1	she's	she.PRON.SUB.F.3S+BE.V.3S.PRES		COL	eng	sastre13		
6184	837	2	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6185	837	3	.			COL	999	sastre13		
6186	838	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6187	838	2	fine	fine.N.SG		COL	eng	sastre13		
6188	838	3	.			COL	999	sastre13		
6189	839	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6190	839	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6191	839	3	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6192	839	4	can	can.V.2SP.PRES		COL	eng	sastre13		
6193	839	5	come	come.V.INFIN		COL	eng	sastre13		
6194	839	6	like	like.CONJ		COL	eng	sastre13		
6195	839	7	a	a.DET.INDEF		COL	eng	sastre13		
6196	839	8	week	week.N.SG		COL	eng	sastre13		
6197	839	9	before	before.CONJ		COL	eng	sastre13		
6198	839	10	the	the.DET.DEF		COL	eng	sastre13		
6199	839	11	wedding	unk		COL	eng	sastre13		
6200	839	12	.			COL	999	sastre13		
6201	840	1	it	it.PRON.SUB.3S		COL	eng	sastre13		
6202	840	2	doesn't	does.V.3S.PRES+NEG		COL	eng	sastre13		
6203	840	3	matter	matt.ADJ.COMP.[or].matter.N.SG		COL	eng	sastre13		
6204	840	4	.			COL	999	sastre13		
6205	841	1	we'll	we.PRON.SUB.1P+BE.V.FUT		COL	eng	sastre13		
6206	841	2	just	just.ADV		COL	eng	sastre13		
6207	841	3	put	put.V.INFIN		COL	eng	sastre13		
6208	841	4	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6209	841	5	in	in.PREP		COL	eng	sastre13		
6210	841	6	the	the.DET.DEF		COL	eng	sastre13		
6211	841	7	living	live.V.PRESPART		COL	eng	sastre13		
6212	841	8	room	room.N.SG		COL	eng	sastre13		
6213	841	9	with	with.PREP		COL	eng	sastre13		
6214	841	10	a	a.DET.INDEF		COL	eng	sastre13		
6215	841	11	book	book.N.SG		COL	eng	sastre13		
6216	841	12	.			COL	999	sastre13		
6217	842	1	and	and.CONJ		COL	eng	sastre13		
6218	842	2	you'll	you.PRON.SUB.2SP+BE.V.FUT		COL	eng	sastre13		
6219	842	3	be	be.V.2SP.PRES		COL	eng	sastre13		
6220	842	4	fine	fine.N.SG		COL	eng	sastre13		
6221	842	5	.			COL	999	sastre13		
6222	843	1	yeah	yeah.ADV		ELI	eng	sastre13		
6223	843	2	.			ELI	999	sastre13		
6224	844	1	.			COL	999	sastre13		
6225	845	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
6226	845	2	true	true.ADJ		ELI	eng	sastre13		
6227	845	3	.			ELI	999	sastre13		
6228	846	1	so	so.ADV		COL	eng	sastre13		
6229	846	2	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
6230	846	3	something	something.PRON		COL	eng	sastre13		
6231	846	4	that	that.CONJ		COL	eng	sastre13		
6232	846	5	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6233	846	6	have	have.V.2SP.PRES		COL	eng	sastre13		
6234	846	7	to	to.PREP		COL	eng	sastre13		
6235	846	8	learn	learn.V.INFIN		COL	eng	sastre13		
6236	846	9	.			COL	999	sastre13		
6237	847	1	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
6238	847	2	but	but.CONJ		COL	eng	sastre13		
6239	847	3	whatever	whatever.REL		COL	eng	sastre13		
6240	847	4	.			COL	999	sastre13		
6241	848	1	no	no.ADV		COL	eng	sastre13		
6242	848	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6243	848	3	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6244	848	4	know	know.V.2SP.PRES		COL	eng	sastre13		
6245	848	5	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6246	848	6	interesting	interest.N.SG+ASV		COL	eng	sastre13		
6247	848	7	.			COL	999	sastre13		
6248	849	1	what	what.REL		ELI	eng	sastre13		
6249	849	2	?			ELI	999	sastre13		
6250	850	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6251	850	2	dunno	dunno.N.SG		COL	eng	sastre13		
6252	850	3	like	like.CONJ.[or].like.N.SG		COL	eng	sastre13		
6253	850	4	.			COL	999	sastre13		
6254	851	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6255	851	2	think	think.V.1S.PRES		COL	eng	sastre13		
6256	851	3	that	that.CONJ.[or].that.DEM.FAR		COL	eng	sastre13		
6257	851	4	sometimes	sometime.ADV+V 3S PRES.[or].sometimes.ADV		COL	eng	sastre13		
6258	851	5	that	that.CONJ		COL	eng	sastre13		
6259	851	6	I	I.PRON.SUB.1S		COL	eng	sastre13		
6260	851	7	think	think.V.1S.PRES		COL	eng	sastre13		
6261	851	8	we	we.PRON.SUB.1P		COL	eng	sastre13		
6262	851	9	try	try.V.1P.PRES		COL	eng	sastre13		
6263	851	10	to	to.PREP		COL	eng	sastre13		
6264	851	11	get	get.V.INFIN		COL	eng	sastre13		
6265	851	12	away	away.ADV		COL	eng	sastre13		
6266	851	13	from	from.PREP		COL	eng	sastre13		
6267	851	14	from	from.PREP		COL	eng	sastre13		
6268	851	15	feeling	unk		COL	eng	sastre13		
6269	851	16	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6270	851	17	know	know.V.2SP.PRES		COL	eng	sastre13		
6271	851	18	and	and.CONJ		COL	eng	sastre13		
6272	851	19	and	and.CONJ		COL	eng	sastre13		
6273	851	20	thinking	think.V.INFIN+ASV		COL	eng	sastre13		
6274	851	21	about	about.PREP		COL	eng	sastre13		
6275	851	22	things	thing.N.PL		COL	eng	sastre13		
6276	851	23	about	about.PREP		COL	eng	sastre13		
6277	851	24	things	thing.N.PL		COL	eng	sastre13		
6278	851	25	that	that.CONJ		COL	eng	sastre13		
6279	851	26	should	should.V.INFIN		COL	eng	sastre13		
6280	851	27	matter	matt.ADJ.COMP.[or].matter.N.SG		COL	eng	sastre13		
6281	851	28	.			COL	999	sastre13		
6282	852	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6283	852	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6284	852	3	?			COL	999	sastre13		
6285	853	1	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
6286	853	2	think	think.V.2SP.PRES		ELI	eng	sastre13		
6287	853	3	?			ELI	999	sastre13		
6288	854	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6289	854	2	think	think.V.1S.PRES		COL	eng	sastre13		
6290	854	3	so	so.ADV		COL	eng	sastre13		
6291	854	4	.			COL	999	sastre13		
6292	855	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6293	855	2	think	think.V.1S.PRES		COL	eng	sastre13		
6294	855	3	that	that.CONJ.[or].that.DEM.FAR		COL	eng	sastre13		
6295	855	4	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
6296	855	5	the	the.DET.DEF		COL	eng	sastre13		
6297	855	6	point	point.N.SG		COL	eng	sastre13		
6298	855	7	of	of.PREP		COL	eng	sastre13		
6299	855	8	having	have.SV.INFIN+ASV		COL	eng	sastre13		
6300	855	9	so	so.ADV		COL	eng	sastre13		
6301	855	10	many	many.ADJ		COL	eng	sastre13		
6302	855	11	distractions	distraction.N.PL		COL	eng	sastre13		
6303	855	12	.			COL	999	sastre13		
6304	856	1	yeah	yeah.ADV		ELI	eng	sastre13		
6305	856	2	.			ELI	999	sastre13		
6306	857	1	for	for.PREP		COL	eng	sastre13		
6307	857	2	example	example.N.SG		COL	eng	sastre13		
6308	857	3	I	I.PRON.SUB.1S		COL	eng	sastre13		
6309	857	4	think	think.V.1S.PRES		COL	eng	sastre13		
6310	857	5	that	that.CONJ.[or].that.DEM.FAR		COL	eng	sastre13		
6311	857	6	sometimes	sometime.ADV+V 3S PRES.[or].sometimes.ADV		COL	eng	sastre13		
6312	857	7	people	people.N.SG		COL	eng	sastre13		
6313	857	8	get	get.N.SG		COL	eng	sastre13		
6314	857	9	scared	scare.N.SG+AV		COL	eng	sastre13		
6315	857	10	of	of.PREP		COL	eng	sastre13		
6316	857	11	being	be.V.PRESPART		COL	eng	sastre13		
6317	857	12	like	like.CONJ		COL	eng	sastre13		
6318	857	13	absolutely	absolute.ADJ+ADV.[or].absolutely.ADV		COL	eng	sastre13		
6319	857	14	alone	alone.ADV		COL	eng	sastre13		
6320	857	15	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6321	857	16	with	with.PREP		COL	eng	sastre13		
6322	857	17	nothing	nothing.PRON		COL	eng	sastre13		
6323	857	18	going	go.SV.INFIN+ASV		COL	eng	sastre13		
6324	857	19	on	on.PREP		COL	eng	sastre13		
6325	857	20	.			COL	999	sastre13		
6326	858	1	really	real.ADJ+ADV		ELI	eng	sastre13		
6327	858	2	?			ELI	999	sastre13		
6328	859	1	yeah	yeah.ADV		COL	eng	sastre13		
6329	859	2	.			COL	999	sastre13		
6330	860	1	like	like.CONJ		COL	eng	sastre13		
6331	860	2	people	people.N.SG		COL	eng	sastre13		
6332	860	3	get	get.N.SG		COL	eng	sastre13		
6333	860	4	like	like.CONJ		COL	eng	sastre13		
6334	860	5	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6335	860	6	put	put.V.2SP.PRES		COL	eng	sastre13		
6336	860	7	them	them.PRON.OBJ.3P		COL	eng	sastre13		
6337	860	8	in	in.PREP		COL	eng	sastre13		
6338	860	9	like	like.CONJ.[or].like.N.SG		COL	eng	sastre13		
6339	860	10	for	for.PREP		COL	eng	sastre13		
6340	860	11	example	example.N.SG		COL	eng	sastre13		
6341	860	12	have	have.N.SG		COL	eng	sastre13		
6342	860	13	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6343	860	14	.			COL	999	sastre13		
6344	861	1	what's	what.REL+GB		COL	eng	sastre13		
6345	861	2	the	the.DET.DEF		COL	eng	sastre13		
6346	861	3	longest	long.ADJ+ADJ.SUP		COL	eng	sastre13		
6347	861	4	you've	you.PRON.SUB.2SP+HAVE.V.PRES		COL	eng	sastre13		
6348	861	5	spent	spent.AV.INFIN		COL	eng	sastre13		
6349	861	6	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6350	861	7	by	by.PREP		COL	eng	sastre13		
6351	861	8	yourself	yourself.PRON.REFL.2SP		COL	eng	sastre13		
6352	861	9	with	with.PREP		COL	eng	sastre13		
6353	861	10	like	like.V.INFIN		COL	eng	sastre13		
6354	861	11	nothing	nothing.PRON		COL	eng	sastre13		
6355	861	12	going	go.SV.INFIN+ASV		COL	eng	sastre13		
6356	861	13	on	on.PREP		COL	eng	sastre13		
6357	861	14	?			COL	999	sastre13		
6358	862	1	.			ELI	999	sastre13		
6359	863	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6360	863	2	don't	do.V.1S.PRES+NEG		ELI	eng	sastre13		
6361	863	3	even	even.ADV		ELI	eng	sastre13		
6362	863	4	think	think.V.INFIN		ELI	eng	sastre13		
6363	863	5	like	like.CONJ		ELI	eng	sastre13		
6364	863	6	five	five.NUM		ELI	eng	sastre13		
6365	863	7	minutes	minute.N.PL		ELI	eng	sastre13		
6366	863	8	like	like.CONJ		ELI	eng	sastre13		
6367	863	9	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6368	863	10	.			ELI	999	sastre13		
6369	864	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6370	864	2	see	see.V.2SP.PRES		COL	eng	sastre13		
6371	864	3	.			COL	999	sastre13		
6372	865	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6373	865	2	see	see.V.2SP.PRES		COL	eng	sastre13		
6374	865	3	.			COL	999	sastre13		
6375	866	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6376	866	2	hate	hate.V.1S.PRES		ELI	eng	sastre13		
6377	866	3	it	it.PRON.OBJ.3S		ELI	eng	sastre13		
6378	866	4	.			ELI	999	sastre13		
6379	867	1	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
6380	867	2	oh	oh.IM		ELI	eng	sastre13		
6381	867	3	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
6382	867	4	god	god.N.SG		ELI	eng	sastre13		
6383	867	5	.			ELI	999	sastre13		
6384	868	1	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
6385	868	2	.			ELI	999	sastre13		
6386	869	1	but	but.CONJ		COL	eng	sastre13		
6387	869	2	why	why.REL		COL	eng	sastre13		
6388	869	3	?			COL	999	sastre13		
6389	870	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6390	870	2	dunno	dunno.N.SG		ELI	eng	sastre13		
6391	870	3	.			ELI	999	sastre13		
6392	871	1	why	why.REL		COL	eng	sastre13		
6393	871	2	do	do.V.PRES		COL	eng	sastre13		
6394	871	3	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6395	871	4	hate	hate.V.2SP.PRES		COL	eng	sastre13		
6396	871	5	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6397	871	6	?			COL	999	sastre13		
6398	872	1	that's	that.DEM.FAR+BE.V.3S.PRES		ELI	eng	sastre13		
6399	872	2	one	one.PRON.SG		ELI	eng	sastre13		
6400	872	3	thing	thing.N.SG		ELI	eng	sastre13		
6401	872	4	about	about.PREP		ELI	eng	sastre13		
6402	872	5	me	me.PRON.OBJ.1S		ELI	eng	sastre13		
6403	872	6	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
6404	872	7	that's	that.DEM.FAR+BE.V.3S.PRES		ELI	eng	sastre13		
6405	872	8	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
6406	872	9	really	real.ADJ+ADV		ELI	eng	sastre13		
6407	872	10	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
6408	872	11	oh	oh.IM		ELI	eng	sastre13		
6409	872	12	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
6410	872	13	god	god.N.SG		ELI	eng	sastre13		
6411	872	14	.			ELI	999	sastre13		
6412	873	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6413	873	2	hate	hate.V.1S.PRES		ELI	eng	sastre13		
6414	873	3	being	be.V.PRESPART		ELI	eng	sastre13		
6415	873	4	alone	alone.ADV		ELI	eng	sastre13		
6416	873	5	.			ELI	999	sastre13		
6417	874	1	like	like.CONJ		ELI	eng	sastre13		
6418	874	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6419	874	3	hate	hate.V.1S.PRES		ELI	eng	sastre13		
6420	874	4	being	be.V.PRESPART		ELI	eng	sastre13		
6421	874	5	alone	alone.ADV		ELI	eng	sastre13		
6422	874	6	.			ELI	999	sastre13		
6423	875	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6424	875	2	don't	do.V.1S.PRES+NEG		ELI	eng	sastre13		
6425	875	3	like	like.CONJ		ELI	eng	sastre13		
6426	875	4	being	be.V.PRESPART		ELI	eng	sastre13		
6427	875	5	alone	alone.ADV		ELI	eng	sastre13		
6428	875	6	.			ELI	999	sastre13		
6429	876	1	.			COL	999	sastre13		
6430	877	1	if	if.CONJ		ELI	eng	sastre13		
6431	877	2	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
6432	877	3	in	in.PREP		ELI	eng	sastre13		
6433	877	4	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
6434	877	5	house	house.N.SG		ELI	eng	sastre13		
6435	877	6	and	and.CONJ		ELI	eng	sastre13		
6436	877	7	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
6437	877	8	like	like.CONJ		ELI	eng	sastre13		
6438	877	9	oh	oh.IM		ELI	eng	sastre13		
6439	877	10	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
6440	877	11	god	god.N.SG		ELI	eng	sastre13		
6441	877	12	like	like.CONJ.[or].like.N.SG		ELI	eng	sastre13		
6442	877	13	there's	there.PRON+BE.V.3S.PRES		ELI	eng	sastre13		
6443	877	14	nothing	nothing.PRON		ELI	eng	sastre13		
6444	877	15	to	to.PREP		ELI	eng	sastre13		
6445	877	16	do	do.V.INFIN		ELI	eng	sastre13		
6446	877	17	nobody	nobody.PRON		ELI	eng	sastre13		
6447	877	18	here	here.ADV		ELI	eng	sastre13		
6448	877	19	like	like.CONJ		ELI	eng	sastre13		
6449	877	20	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
6450	877	21	leaving	leave.V.PRESPART		ELI	eng	sastre13		
6451	877	22	.			ELI	999	sastre13		
6452	878	1	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
6453	878	2	know	know.V.2SP.PRES		ELI	eng	sastre13		
6454	878	3	like	like.CONJ		ELI	eng	sastre13		
6455	878	4	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6456	878	5	would	be.V.1S.COND		ELI	eng	sastre13		
6457	878	6	run	run.SV.INFIN		ELI	eng	sastre13		
6458	878	7	.			ELI	999	sastre13		
6459	879	1	yeah	yeah.ADV		COL	eng	sastre13		
6460	879	2	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6461	879	3	go	go.V.2SP.PRES		COL	eng	sastre13		
6462	879	4	do	do.V.INFIN		COL	eng	sastre13		
6463	879	5	something	something.PRON		COL	eng	sastre13		
6464	879	6	else	else.ADJ		COL	eng	sastre13		
6465	879	7	right	right.ADJ		COL	eng	sastre13		
6466	879	8	.			COL	999	sastre13		
6467	880	1	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
6468	880	2	just	just.ADV		ELI	eng	sastre13		
6469	880	3	gonna	go.V.PRESPART+TO.PREP		ELI	eng	sastre13		
6470	880	4	go	go.V.INFIN		ELI	eng	sastre13		
6471	880	5	for	for.PREP		ELI	eng	sastre13		
6472	880	6	a	a.DET.INDEF		ELI	eng	sastre13		
6473	880	7	drive	drive.N.SG		ELI	eng	sastre13		
6474	880	8	or	or.CONJ		ELI	eng	sastre13		
6475	880	9	something	something.PRON		ELI	eng	sastre13		
6476	880	10	and	and.CONJ		ELI	eng	sastre13		
6477	880	11	like	like.CONJ		ELI	eng	sastre13		
6478	880	12	blast	blast.N.SG		ELI	eng	sastre13		
6479	880	13	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
6480	880	14	music	music.N.SG		ELI	eng	sastre13		
6481	880	15	.			ELI	999	sastre13		
6482	881	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6483	881	2	dunno	dunno.N.SG		ELI	eng	sastre13		
6484	881	3	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
6485	881	4	like	like.CONJ		ELI	eng	sastre13		
6486	881	5	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
6487	881	6	know	know.V.2SP.PRES		ELI	eng	sastre13		
6488	881	7	.			ELI	999	sastre13		
6489	882	1	.			COL	999	sastre13		
6490	883	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6491	883	2	I'm	I.PRON.SUB.1S+BE.V.PRES		COL	eng	sastre13		
6492	883	3	actually	actual.ADJ+ADV		COL	eng	sastre13		
6493	883	4	quite	quite.ADV		COL	eng	sastre13		
6494	883	5	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6495	883	6	the	the.DET.DEF		COL	eng	sastre13		
6496	883	7	opposite	opposite.ADJ		COL	eng	sastre13		
6497	883	8	.			COL	999	sastre13		
6498	884	1	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
6499	884	2	the	the.DET.DEF		COL	eng	sastre13		
6500	884	3	thing	thing.N.SG		COL	eng	sastre13		
6501	884	4	is	is.V.3S.PRES		COL	eng	sastre13		
6502	884	5	this	this.DEM.NEAR.SG		COL	eng	sastre13		
6503	884	6	like	like.CONJ		COL	eng	sastre13		
6504	884	7	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6505	884	8	hard	hard.ADJ		COL	eng	sastre13		
6506	884	9	like	like.CONJ		COL	eng	sastre13		
6507	884	10	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6508	884	11	hard	hard.ADJ		COL	eng	sastre13		
6509	884	12	to	to.PREP		COL	eng	sastre13		
6510	884	13	get	get.V.INFIN		COL	eng	sastre13		
6511	884	14	to	to.PREP		COL	eng	sastre13		
6512	884	15	a	a.DET.INDEF		COL	eng	sastre13		
6513	884	16	place	place.N.SG		COL	eng	sastre13		
6514	884	17	where	where.REL		COL	eng	sastre13		
6515	884	18	you're	you.PRON.SUB.2SP+BE.V.PRES		COL	eng	sastre13		
6516	884	19	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
6517	884	20	like	like.CONJ		COL	eng	sastre13		
6518	884	21	you're	you.PRON.SUB.2SP+BE.V.PRES		COL	eng	sastre13		
6519	884	22	alone	alone.ADV		COL	eng	sastre13		
6520	884	23	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6521	884	24	and	and.CONJ		COL	eng	sastre13		
6522	884	25	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6523	884	26	can	can.V.2SP.PRES		COL	eng	sastre13		
6524	884	27	actually	actual.ADJ+ADV		COL	eng	sastre13		
6525	884	28	think	think.V.INFIN		COL	eng	sastre13		
6526	884	29	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6527	884	30	know	know.V.2SP.PRES		COL	eng	sastre13		
6528	884	31	and	and.CONJ		COL	eng	sastre13		
6529	884	32	just	just.ADV		COL	eng	sastre13		
6530	884	33	think	think.V.INFIN		COL	eng	sastre13		
6531	884	34	about	about.PREP		COL	eng	sastre13		
6532	884	35	whatever	whatever.REL		COL	eng	sastre13		
6533	884	36	comes	comes.N.SG.[or].come.SV.INFIN+PV		COL	eng	sastre13		
6534	884	37	into	into.PREP		COL	eng	sastre13		
6535	884	38	your	your.ADJ.POSS.2SP		COL	eng	sastre13		
6536	884	39	head	head.N.SG		COL	eng	sastre13		
6537	884	40	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6538	884	41	know	know.V.2SP.PRES		COL	eng	sastre13		
6539	884	42	like	like.CONJ		COL	eng	sastre13		
6540	884	43	.			COL	999	sastre13		
6541	885	1	mmhm	mmhm.IM		ELI	eng	sastre13		
6542	885	2	.			ELI	999	sastre13		
6543	886	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6544	886	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6545	886	3	why	why.REL		COL	eng	sastre13		
6546	886	4	are	are.V.123P.PRES		COL	eng	sastre13		
6547	886	5	things	thing.N.PL		COL	eng	sastre13		
6548	886	6	the	the.DET.DEF		COL	eng	sastre13		
6549	886	7	way	way.N.SG		COL	eng	sastre13		
6550	886	8	they	they.PRON.SUB.3P		COL	eng	sastre13		
6551	886	9	are	are.V.2SP.PRES		COL	eng	sastre13		
6552	886	10	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6553	886	11	know	know.V.2SP.PRES		COL	eng	sastre13		
6554	886	12	.			COL	999	sastre13		
6555	887	1	have	have.V.INFIN		COL	eng	sastre13		
6556	887	2	all	all.ADJ		COL	eng	sastre13		
6557	887	3	these	these.DEM.NEAR.PL		COL	eng	sastre13		
6558	887	4	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6559	887	5	weird	weird.ADJ		COL	eng	sastre13		
6560	887	6	thoughts	thought.AV.PAST+PV		COL	eng	sastre13		
6561	887	7	.			COL	999	sastre13		
